id,num_adults,num_children,meal,required_transport,room_type_reserved,arrival_year,arrival_month,arrival_date,avg_price_per_room,booking_status,num_staying_nights,meal_id,room_type_id,room_number,expenses
Booking00269,2,0,Meal Plan 1,0,Double,2022,3,3,110.3,Canceled,4,1,1,76,43
Booking00270,2,0,Meal Plan 1,0,Double,2022,8,21,105.0,Not_Canceled,3,1,1,26,25
Booking00271,1,0,Meal Plan 1,0,Double,2022,7,17,95.0,Not_Canceled,2,1,1,98,59
Booking00272,2,0,Meal Plan 1,0,Double,2022,12,2,135.37,Canceled,7,1,1,258,96
Booking00273,2,0,Meal Plan 2,0,Double,2022,7,31,150.0,Canceled,4,2,1,87,78
Booking00274,3,0,Meal Plan 1,0,Single,2022,3,15,146.0,Not_Canceled,3,1,4,244,82
Booking00275,2,0,Meal Plan 1,0,Double,2022,10,18,114.35,Not_Canceled,2,1,1,114,57
Booking00276,3,0,Meal Plan 1,0,Single,2022,11,12,138.45999999999998,Not_Canceled,7,1,4,29,128
Booking00277,1,0,Meal Plan 2,0,Double,2022,10,21,110.6,Canceled,3,2,1,25,21
Booking00278,1,0,Meal Plan 1,0,Double,2022,7,11,102.9,Not_Canceled,4,1,1,116,53
Booking00279,2,0,Meal Plan 1,0,Double,2021,12,24,115.33,Not_Canceled,4,1,1,135,101
Booking00280,3,0,Meal Plan 1,0,Single,2022,8,27,155.64,Not_Canceled,8,1,4,77,64
Booking00281,3,0,Meal Plan 1,0,Single,2022,10,24,142.4,Not_Canceled,3,1,4,203,34
Booking00282,2,0,Not Selected,0,Double,2022,9,15,136.1,Canceled,5,4,1,25,35
Booking00283,2,0,Not Selected,0,Double,2022,10,2,82.18,Canceled,5,4,1,40,37
Booking00284,2,0,Not Selected,0,Double,2022,7,15,83.75,Canceled,5,4,1,289,67
Booking00285,1,0,Meal Plan 1,0,Double,2022,1,13,138.8,Canceled,6,1,1,204,36
Booking00286,2,0,Not Selected,1,Double,2022,12,16,187.0,Not_Canceled,3,4,1,210,78
Booking00287,2,2,Meal Plan 1,0,Delux,2022,9,19,207.85,Not_Canceled,5,1,6,240,198
Booking00288,0,2,Meal Plan 1,0,Double,2022,8,30,128.38,Canceled,5,1,1,229,67
Booking00289,2,0,Meal Plan 1,0,Suit,2022,1,13,20.0,Not_Canceled,2,1,2,53,10
Booking00290,3,0,Meal Plan 1,0,Double,2022,1,2,148.7,Canceled,4,1,1,202,49
Booking00291,2,0,Meal Plan 1,0,Double,2022,7,23,100.33,Not_Canceled,5,1,1,260,50
Booking00292,2,0,Meal Plan 1,0,Double,2022,12,28,160.0,Canceled,3,1,1,267,147
Booking00293,2,1,Meal Plan 1,0,Double,2021,12,14,96.5,Not_Canceled,3,1,1,238,46
Booking00294,2,0,Meal Plan 1,0,Double,2022,9,7,125.3,Not_Canceled,4,1,1,116,77
Booking00295,2,0,Meal Plan 1,0,Double,2022,8,9,107.3,Canceled,4,1,1,21,96
Booking00296,1,0,Meal Plan 1,0,Double,2022,2,7,130.0,Canceled,4,1,1,90,40
Booking00297,1,0,Meal Plan 2,0,Double,2021,1,10,103.0,Not_Canceled,2,2,1,70,19
Booking00298,2,0,Meal Plan 1,0,Double,2022,12,19,119.45,Not_Canceled,5,1,1,110,42
Booking00299,2,1,Meal Plan 2,0,Double,2021,3,1,124.5,Not_Canceled,4,2,1,187,55
Booking00300,2,0,Meal Plan 1,0,Double,2022,2,22,112.54,Not_Canceled,9,1,1,299,57
Booking00301,1,0,Meal Plan 1,0,Double,2022,1,19,115.0,Not_Canceled,4,1,1,32,38
Booking00302,1,0,Meal Plan 1,0,Double,2022,10,21,150.0,Canceled,3,1,1,153,69
Booking00303,2,0,Meal Plan 1,0,Double,2022,5,8,83.0,Not_Canceled,4,1,1,173,25
Booking00304,2,0,Meal Plan 1,0,Single,2022,1,2,129.8,Canceled,4,1,4,108,80
Booking00305,2,0,Meal Plan 1,0,Double,2022,9,22,123.0,Not_Canceled,2,1,1,286,82
Booking00306,3,0,Meal Plan 1,0,Single,2022,6,26,150.0,Not_Canceled,4,1,4,63,105
Booking00307,2,0,Meal Plan 1,0,Double,2022,7,29,137.0,Canceled,3,1,1,198,98
Booking00308,2,0,Meal Plan 1,0,Single,2021,3,3,80.5,Not_Canceled,5,1,4,235,49
Booking00309,2,0,Meal Plan 2,0,Double,2021,1,4,132.2,Not_Canceled,2,2,1,287,92
Booking00310,2,0,Meal Plan 1,0,Double,2022,12,7,155.9,Canceled,5,1,1,258,120
Booking00311,2,0,Meal Plan 1,0,Double,2022,11,31,171.0,Canceled,2,1,1,200,105
Booking00312,2,2,Meal Plan 1,0,Delux,2022,1,22,259.0,Not_Canceled,3,1,6,196,90
Booking00313,2,0,Meal Plan 1,0,Double,2021,3,1,79.09,Not_Canceled,4,1,1,280,66
Booking00314,2,0,Meal Plan 1,0,Double,2022,11,15,123.09,Canceled,8,1,1,203,45
Booking00315,2,0,Meal Plan 1,0,Double,2022,6,2,107.0,Not_Canceled,4,1,1,183,98
Booking00316,3,0,Meal Plan 1,0,Single,2022,8,23,157.0,Canceled,2,1,4,181,52
Booking00317,2,0,Meal Plan 2,0,Double,2022,10,30,129.0,Not_Canceled,3,2,1,193,50
Booking00318,2,0,Meal Plan 2,0,Double,2022,10,12,135.0,Canceled,3,2,1,226,32
Booking00319,2,0,Meal Plan 1,0,Single,2022,11,23,119.45,Not_Canceled,6,1,4,208,65
Booking00320,2,0,Meal Plan 2,0,Double,2022,12,24,135.0,Canceled,3,2,1,165,53
Booking00321,3,0,Meal Plan 1,0,Single,2022,6,28,150.0,Not_Canceled,4,1,4,271,122
Booking00322,1,0,Meal Plan 1,0,Double,2022,9,28,85.0,Not_Canceled,2,1,1,98,19
Booking00323,2,0,Meal Plan 1,0,Double,2022,10,23,95.0,Canceled,3,1,1,120,23
Booking00324,2,1,Meal Plan 1,0,Double,2022,11,14,152.9,Canceled,4,1,1,218,135
Booking00325,1,0,Meal Plan 1,0,Double,2021,1,24,140.0,Not_Canceled,3,1,1,139,86
Booking00326,2,0,Not Selected,0,Double,2022,2,17,99.2,Canceled,3,4,1,184,74
Booking00327,3,0,Meal Plan 1,0,Single,2022,12,2,179.3,Canceled,4,1,4,26,137
Booking00328,1,0,Meal Plan 1,0,Double,2022,10,21,150.0,Canceled,3,1,1,67,37
Booking00329,2,0,Meal Plan 1,0,Double,2021,1,12,110.0,Not_Canceled,4,1,1,146,23
Booking00330,2,0,Meal Plan 1,0,Single,2022,9,1,160.4,Not_Canceled,3,1,4,200,80
Booking00331,2,0,Meal Plan 1,0,Double,2021,12,17,95.0,Not_Canceled,2,1,1,52,32
Booking00332,2,0,Meal Plan 2,0,Double,2021,11,23,129.0,Canceled,3,2,1,216,33
Booking00333,2,0,Meal Plan 2,0,Double,2021,11,31,114.5,Canceled,4,2,1,219,110
Booking00334,1,0,Meal Plan 1,0,Double,2021,3,21,95.0,Not_Canceled,2,1,1,144,26
Booking00335,2,0,Meal Plan 1,0,Single,2021,1,29,95.0,Not_Canceled,4,1,4,120,25
Booking00336,2,0,Meal Plan 1,0,Double,2021,1,16,96.67,Not_Canceled,4,1,1,112,32
Booking00337,2,0,Meal Plan 1,0,Double,2022,1,8,146.0,Not_Canceled,5,1,1,55,79
Booking00338,2,0,Not Selected,0,Double,2022,11,29,105.5,Not_Canceled,3,4,1,202,97
Booking00339,2,0,Meal Plan 1,0,Single,2022,12,24,160.7,Canceled,4,1,4,129,129
Booking00340,2,0,Meal Plan 1,0,Single,2022,10,1,123.7,Not_Canceled,5,1,4,61,38
Booking00341,1,0,Meal Plan 1,0,Double,2021,1,14,162.0,Not_Canceled,2,1,1,163,138
Booking00342,2,1,Meal Plan 1,0,Double,2022,3,27,123.7,Not_Canceled,8,1,1,173,49
Booking00343,1,0,Meal Plan 1,0,Double,2022,10,12,130.0,Not_Canceled,4,1,1,108,83
Booking00344,2,0,Meal Plan 1,0,Double,2022,2,16,95.0,Not_Canceled,4,1,1,171,22
Booking00345,3,0,Meal Plan 1,0,Single,2022,11,31,157.7,Not_Canceled,3,1,4,14,62
Booking00346,2,0,Not Selected,0,Double,2022,1,13,107.3,Not_Canceled,2,4,1,163,93
Booking00347,1,0,Meal Plan 1,0,Double,2022,12,30,20.0,Not_Canceled,3,1,1,19,13
Booking00348,2,0,Meal Plan 2,0,Double,2021,12,20,121.5,Not_Canceled,3,2,1,285,105
Booking00349,2,0,Meal Plan 1,0,Double,2022,6,30,117.0,Not_Canceled,2,1,1,227,104
Booking00350,3,0,Meal Plan 1,0,Single,2022,12,21,170.3,Not_Canceled,3,1,4,286,105
Booking00351,2,0,Meal Plan 1,0,Double,2022,7,3,102.45,Not_Canceled,5,1,1,296,93
Booking00352,1,0,Meal Plan 1,1,Single,2022,11,7,123.0,Not_Canceled,2,1,4,279,78
Booking00353,1,0,Meal Plan 1,0,Double,2022,11,11,165.0,Canceled,9,1,1,86,63
Booking00354,1,0,Meal Plan 1,0,Double,2022,11,17,165.0,Not_Canceled,3,1,1,107,51
Booking00355,2,0,Meal Plan 1,0,Single,2022,9,20,154.85,Not_Canceled,5,1,4,64,126
Booking00356,2,1,Meal Plan 1,0,Delux,2022,1,28,188.25,Not_Canceled,3,1,6,81,50
Booking00357,1,0,Meal Plan 1,0,Double,2022,6,2,80.0,Canceled,4,1,1,4,26
Booking00358,2,0,Meal Plan 1,0,Double,2022,10,19,96.0,Not_Canceled,5,1,1,21,31
Booking00359,2,0,Meal Plan 1,0,Double,2021,12,16,83.5,Not_Canceled,4,1,1,41,45
Booking00360,2,0,Meal Plan 1,0,Double,2022,1,24,115.0,Not_Canceled,3,1,1,143,28
Booking00361,2,0,Meal Plan 1,0,Single,2022,1,9,110.95,Not_Canceled,5,1,4,63,19
Booking00362,2,0,Meal Plan 1,0,Double,2021,1,22,118.4,Not_Canceled,3,1,1,294,49
Booking00363,2,0,Meal Plan 1,0,Double,2022,1,28,155.9,Not_Canceled,2,1,1,146,152
Booking00364,2,0,Meal Plan 1,0,Single,2022,2,22,150.0,Not_Canceled,3,1,4,59,109
Booking00365,2,0,Meal Plan 1,0,Single,2021,2,25,101.9,Not_Canceled,2,1,4,145,27
Booking00366,3,0,Meal Plan 1,0,Double,2022,6,28,98.85,Not_Canceled,6,1,1,86,66
Booking00367,2,0,Meal Plan 2,0,Double,2022,10,1,161.3,Canceled,6,2,1,64,126
Booking00368,2,0,Meal Plan 1,0,Double,2022,8,15,90.0,Not_Canceled,3,1,1,60,18
Booking00369,2,0,Meal Plan 2,0,Double,2022,12,19,190.1,Not_Canceled,6,2,1,151,133
Booking00370,2,0,Meal Plan 2,0,Double,2022,1,29,135.0,Canceled,3,2,1,45,49
Booking00371,2,2,Meal Plan 1,0,Delux,2021,3,3,219.0,Not_Canceled,6,1,6,88,75
Booking00372,2,0,Meal Plan 1,0,Single,2022,11,16,102.45,Not_Canceled,5,1,4,143,58
Booking00373,4,0,Meal Plan 1,0,Suit,2022,1,26,212.86,Not_Canceled,4,1,7,188,188
Booking00374,2,0,Meal Plan 1,0,Double,2021,1,31,205.0,Not_Canceled,5,1,1,206,132
Booking00375,2,0,Meal Plan 1,0,Double,2022,3,16,88.07,Not_Canceled,9,1,1,187,70
Booking00376,2,0,Meal Plan 1,0,Double,2022,1,10,138.8,Not_Canceled,4,1,1,245,27
Booking00377,2,0,Meal Plan 1,0,Single,2022,1,1,124.4,Canceled,3,1,4,64,29
Booking00378,1,0,Meal Plan 1,0,Double,2022,7,29,85.0,Not_Canceled,2,1,1,146,33
Booking00379,2,0,Not Selected,0,Double,2022,7,9,91.1,Canceled,5,4,1,217,78
Booking00380,2,0,Meal Plan 1,0,Double,2022,9,27,115.0,Not_Canceled,4,1,1,61,76
Booking00381,2,0,Meal Plan 1,0,Single,2022,1,19,136.62,Canceled,16,1,4,96,81
Booking00382,2,0,Meal Plan 1,0,Double,2022,1,13,156.0,Not_Canceled,5,1,1,106,99
Booking00383,2,2,Meal Plan 1,0,Delux,2022,3,8,167.9,Canceled,5,1,6,60,46
Booking00384,2,0,Not Selected,0,Double,2022,1,24,143.7,Not_Canceled,3,4,1,182,83
Booking00385,2,0,Meal Plan 1,0,Double,2022,10,25,155.9,Canceled,4,1,1,270,76
Booking00386,2,0,Meal Plan 2,0,Double,2021,1,22,129.0,Not_Canceled,3,2,1,104,87
Booking00387,3,0,Meal Plan 1,0,Single,2022,7,26,206.0,Not_Canceled,4,1,4,97,88
Booking00388,3,0,Meal Plan 1,0,Single,2022,3,1,135.6,Canceled,5,1,4,190,125
Booking00389,2,2,Meal Plan 1,0,Delux,2022,9,20,241.0,Canceled,2,1,6,81,63
Booking00390,1,0,Meal Plan 1,0,Double,2021,1,21,85.0,Not_Canceled,4,1,1,84,30
Booking00391,1,0,Meal Plan 1,0,Double,2022,6,25,100.0,Not_Canceled,2,1,1,72,62
Booking00392,2,1,Meal Plan 1,0,Double,2022,7,29,93.83,Not_Canceled,6,1,1,56,85
Booking00393,1,0,Meal Plan 1,1,Double,2022,1,24,87.0,Not_Canceled,2,1,1,138,67
Booking00394,2,0,Meal Plan 1,0,Double,2022,7,10,100.3,Not_Canceled,3,1,1,136,59
Booking00395,2,0,Not Selected,0,Double,2022,8,4,105.0,Not_Canceled,4,4,1,298,29
Booking00396,2,1,Meal Plan 1,0,Double,2022,11,29,172.1,Canceled,6,1,1,31,141
Booking00397,2,0,Meal Plan 1,0,Double,2021,1,15,109.25,Not_Canceled,3,1,1,45,82
Booking00398,1,0,Meal Plan 2,0,Double,2022,1,2,130.0,Not_Canceled,5,2,1,174,55
Booking00399,2,0,Meal Plan 1,0,Double,2022,9,19,115.0,Canceled,4,1,1,221,37
Booking00400,2,0,Not Selected,0,Double,2022,7,24,99.0,Not_Canceled,2,4,1,233,61
Booking00401,2,0,Meal Plan 1,0,Double,2022,12,18,100.0,Canceled,2,1,1,214,78
Booking00402,2,0,Meal Plan 1,0,Double,2022,1,7,122.85,Canceled,5,1,1,79,27
Booking00403,2,0,Meal Plan 1,0,Double,2022,1,15,110.0,Canceled,4,1,1,91,37
Booking00404,2,0,Meal Plan 1,0,Suit,2022,5,3,82.37,Not_Canceled,4,1,2,7,60
Booking00405,2,0,Not Selected,0,Double,2022,8,14,118.0,Not_Canceled,2,4,1,31,47
Booking00406,2,0,Meal Plan 1,0,Double,2021,1,23,137.67000000000002,Canceled,4,1,1,276,85
Booking00407,2,0,Meal Plan 1,0,Double,2022,10,24,161.0,Not_Canceled,4,1,1,7,33
Booking00408,2,1,Meal Plan 1,0,Delux,2022,3,1,176.61,Canceled,5,1,6,240,50
Booking00409,3,0,Meal Plan 1,0,Single,2022,12,9,172.1,Canceled,4,1,4,296,131
Booking00410,2,0,Meal Plan 1,0,Double,2022,12,12,125.3,Canceled,2,1,1,142,102
Booking00411,2,0,Meal Plan 1,0,Double,2022,9,4,139.85,Not_Canceled,5,1,1,182,122
Booking00412,2,0,Meal Plan 1,0,Double,2022,2,10,117.2,Not_Canceled,3,1,1,66,81
Booking00413,1,0,Not Selected,0,Double,2022,9,19,136.1,Not_Canceled,2,4,1,218,97
Booking00414,3,0,Meal Plan 1,0,Single,2022,9,3,170.45,Canceled,5,1,4,204,61
Booking00415,1,0,Meal Plan 1,0,Double,2022,5,26,91.0,Not_Canceled,2,1,1,29,16
Booking00416,1,0,Meal Plan 1,0,Double,2022,10,1,20.0,Not_Canceled,2,1,1,173,7
Booking00417,2,0,Meal Plan 1,0,Single,2021,3,13,80.0,Not_Canceled,4,1,4,297,76
Booking00418,1,0,Meal Plan 1,0,Double,2022,8,11,109.0,Not_Canceled,2,1,1,248,58
Booking00419,2,0,Meal Plan 2,0,Double,2022,1,29,135.0,Canceled,3,2,1,115,75
Booking00420,2,0,Meal Plan 1,0,Double,2022,9,8,120.0,Not_Canceled,3,1,1,125,89
Booking00421,2,0,Not Selected,0,Double,2022,2,20,95.9,Canceled,5,4,1,228,32
Booking00422,2,0,Meal Plan 1,0,Double,2021,1,8,85.0,Not_Canceled,4,1,1,128,27
Booking00423,2,0,Meal Plan 1,0,Double,2022,9,3,124.55,Not_Canceled,5,1,1,87,67
Booking00424,1,0,Meal Plan 1,0,Double,2022,1,20,135.0,Canceled,5,1,1,72,56
Booking00425,3,0,Meal Plan 1,0,Single,2022,11,8,207.0,Canceled,3,1,4,242,69
Booking00426,1,0,Meal Plan 1,0,Double,2022,12,10,135.0,Not_Canceled,2,1,1,296,24
Booking00427,2,0,Not Selected,0,Double,2022,1,1,104.43,Canceled,5,4,1,50,80
Booking00428,2,0,Meal Plan 1,0,Double,2022,8,14,110.95,Canceled,6,1,1,280,70
Booking00429,2,0,Meal Plan 2,1,Single,2022,7,30,228.0,Not_Canceled,5,2,4,79,70
Booking00430,2,0,Meal Plan 1,0,Double,2022,1,9,117.18,Canceled,7,1,1,181,47
Booking00431,1,0,Meal Plan 2,0,Double,2021,1,27,99.11,Not_Canceled,5,2,1,51,90
Booking00432,2,0,Meal Plan 1,0,Double,2022,9,19,20.0,Not_Canceled,3,1,1,210,18
Booking00433,2,0,Meal Plan 1,0,Single,2021,1,14,140.0,Not_Canceled,2,1,4,13,103
Booking00434,2,0,Meal Plan 1,0,Double,2021,1,26,146.0,Not_Canceled,4,1,1,122,64
Booking00435,2,0,Meal Plan 1,0,Double,2022,6,22,111.0,Canceled,3,1,1,81,56
Booking00436,2,0,Meal Plan 2,0,Double,2022,1,12,157.0,Canceled,6,2,1,294,96
Booking00437,2,0,Meal Plan 1,0,Double,2022,7,22,87.32,Not_Canceled,5,1,1,278,38
Booking00438,2,0,Meal Plan 1,0,Double,2021,1,29,101.62,Not_Canceled,2,1,1,142,58
Booking00439,3,0,Meal Plan 2,0,Single,2022,1,30,143.66,Not_Canceled,5,2,4,68,121
Booking00440,2,0,Not Selected,0,Double,2022,12,12,114.5,Not_Canceled,4,4,1,3,24
Booking00441,2,0,Meal Plan 1,0,Double,2022,12,28,116.3,Canceled,6,1,1,213,36
Booking00442,2,0,Meal Plan 1,0,Double,2022,12,19,108.01,Not_Canceled,4,1,1,4,29
Booking00443,2,0,Meal Plan 1,0,Double,2022,7,16,101.9,Not_Canceled,5,1,1,283,73
Booking00444,2,0,Meal Plan 1,0,Double,2022,9,17,139.85,Not_Canceled,5,1,1,9,107
Booking00445,1,0,Meal Plan 1,0,Double,2021,1,29,103.5,Not_Canceled,2,1,1,37,63
Booking00446,1,0,Meal Plan 1,1,Double,2022,8,7,87.0,Not_Canceled,2,1,1,178,19
Booking00447,2,0,Meal Plan 1,0,Single,2022,10,25,176.0,Not_Canceled,5,1,4,20,103
Booking00448,2,0,Meal Plan 1,0,Double,2021,1,19,105.0,Not_Canceled,2,1,1,283,33
Booking00449,2,0,Meal Plan 1,0,Single,2022,8,10,146.75,Canceled,9,1,4,114,43
Booking00450,2,0,Meal Plan 2,0,Double,2022,10,12,135.0,Canceled,3,2,1,125,95
Booking00451,2,0,Not Selected,0,Double,2022,1,22,127.1,Canceled,4,4,1,49,48
Booking00452,1,0,Meal Plan 1,0,Double,2022,1,20,140.0,Not_Canceled,2,1,1,211,131
Booking00453,2,0,Meal Plan 1,0,Double,2022,2,25,113.6,Not_Canceled,4,1,1,53,29
Booking00454,2,0,Meal Plan 1,0,Double,2022,10,14,140.0,Not_Canceled,2,1,1,43,41
Booking00455,1,0,Meal Plan 1,0,Double,2022,10,14,110.0,Not_Canceled,2,1,1,19,42
Booking00456,2,0,Meal Plan 1,0,Double,2022,1,12,157.0,Canceled,6,1,1,79,37
Booking00457,2,1,Meal Plan 1,0,Double,2022,1,5,126.43,Canceled,5,1,1,24,79
Booking00458,1,0,Not Selected,0,Double,2022,9,5,107.78,Not_Canceled,4,4,1,170,53
Booking00459,2,0,Meal Plan 2,0,Double,2021,1,24,121.5,Not_Canceled,3,2,1,65,65
Booking00460,2,0,Not Selected,0,Double,2022,10,29,105.5,Canceled,2,4,1,290,51
Booking00461,1,0,Meal Plan 1,0,Double,2022,1,19,115.0,Not_Canceled,4,1,1,167,98
Booking00462,2,0,Meal Plan 1,0,Single,2022,11,7,123.7,Not_Canceled,5,1,4,175,121
Booking00463,1,0,Meal Plan 1,0,Double,2021,12,1,85.0,Not_Canceled,2,1,1,4,59
Booking00464,2,0,Meal Plan 1,0,Double,2022,12,24,120.12,Canceled,9,1,1,187,84
Booking00465,2,0,Meal Plan 2,1,Double,2022,8,17,176.25,Not_Canceled,5,2,1,192,41
Booking00466,2,0,Meal Plan 2,0,Double,2022,9,19,121.0,Canceled,4,2,1,31,109
Booking00467,2,0,Meal Plan 2,1,Double,2022,11,10,181.1,Not_Canceled,5,2,1,64,82
Booking00468,2,0,Not Selected,1,Double,2022,3,14,103.8,Not_Canceled,5,4,1,284,71
Booking00469,2,1,Meal Plan 1,1,Double,2022,10,24,188.0,Not_Canceled,2,1,1,174,114
Booking00470,2,0,Meal Plan 1,0,Double,2021,3,1,78.0,Not_Canceled,4,1,1,82,57
Booking00471,2,0,Meal Plan 2,0,Double,2021,12,14,114.5,Not_Canceled,4,2,1,195,23
Booking00472,2,0,Meal Plan 1,0,Double,2021,3,15,116.3,Not_Canceled,5,1,1,46,31
Booking00473,2,0,Meal Plan 1,0,Double,2021,12,20,96.5,Not_Canceled,2,1,1,290,70
Booking00474,2,0,Meal Plan 1,0,Double,2022,8,14,98.0,Not_Canceled,6,1,1,298,67
Booking00475,2,0,Not Selected,0,Double,2022,1,1,132.59,Canceled,3,4,1,151,51
Booking00476,2,2,Meal Plan 1,0,Suit,2022,10,18,207.04,Canceled,4,1,7,239,190
Booking00477,2,0,Meal Plan 1,1,Double,2022,1,17,189.0,Not_Canceled,2,1,1,286,85
Booking00478,2,0,Not Selected,0,Double,2022,3,11,66.63,Not_Canceled,11,4,1,61,56
Booking00479,2,0,Meal Plan 1,0,Double,2022,12,31,120.0,Not_Canceled,4,1,1,296,107
Booking00480,2,0,Not Selected,0,Double,2022,1,25,105.5,Not_Canceled,4,4,1,12,82
Booking00481,1,0,Meal Plan 1,0,Double,2022,10,21,150.0,Canceled,3,1,1,262,57
Booking00482,3,0,Meal Plan 1,0,Single,2022,11,14,166.7,Not_Canceled,5,1,4,104,97
Booking00483,1,0,Meal Plan 1,0,Double,2021,2,26,93.0,Not_Canceled,3,1,1,268,28
Booking00484,3,0,Meal Plan 1,0,Delux,2022,8,7,163.22,Not_Canceled,5,1,6,289,70
Booking00485,2,0,Meal Plan 1,0,Double,2021,1,28,109.25,Not_Canceled,4,1,1,32,87
Booking00486,2,0,Not Selected,0,Double,2022,1,25,105.0,Not_Canceled,2,4,1,181,37
Booking00487,2,0,Meal Plan 1,0,Double,2022,6,2,26.5,Not_Canceled,3,1,1,204,20
Booking00488,2,2,Meal Plan 1,0,Suit,2022,7,14,103.03,Canceled,2,1,2,227,89
Booking00489,2,0,Meal Plan 1,0,Double,2022,6,17,111.0,Canceled,5,1,1,120,46
Booking00490,2,0,Not Selected,0,Double,2022,8,16,100.75,Not_Canceled,5,4,1,95,86
Booking00491,2,0,Meal Plan 1,0,Double,2022,2,10,109.0,Canceled,4,1,1,200,52
Booking00492,2,0,Meal Plan 1,0,Double,2022,1,19,125.0,Not_Canceled,4,1,1,68,73
Booking00493,2,0,Meal Plan 1,0,Double,2022,8,4,129.81,Not_Canceled,8,1,1,161,72
Booking00494,2,0,Meal Plan 1,0,Single,2022,3,11,90.88,Not_Canceled,5,1,4,44,50
Booking00495,1,0,Not Selected,0,Double,2022,2,29,103.6,Not_Canceled,3,4,1,28,68
Booking00496,1,0,Meal Plan 1,0,Double,2022,6,2,80.0,Canceled,4,1,1,84,17
Booking00497,2,0,Meal Plan 1,0,Double,2022,10,13,150.0,Canceled,4,1,1,87,87
Booking00498,1,0,Meal Plan 1,0,Double,2022,8,10,115.0,Not_Canceled,3,1,1,213,97
Booking00499,2,0,Meal Plan 2,0,Double,2022,8,12,124.0,Not_Canceled,2,2,1,294,60
Booking00500,2,0,Meal Plan 1,0,Single,2022,6,17,82.0,Not_Canceled,4,1,4,46,34
Booking00501,2,0,Meal Plan 1,0,Suit,2022,8,29,115.0,Not_Canceled,4,1,2,169,29
Booking00502,1,0,Meal Plan 2,0,Single,2022,6,2,165.0,Not_Canceled,4,2,4,146,77
Booking00503,1,0,Meal Plan 1,0,Double,2022,1,23,115.0,Not_Canceled,2,1,1,249,98
Booking00504,1,0,Meal Plan 1,0,Double,2022,10,30,115.0,Not_Canceled,3,1,1,221,55
Booking00505,2,0,Meal Plan 1,0,Double,2022,10,24,100.75,Not_Canceled,7,1,1,87,18
Booking00506,3,0,Meal Plan 1,0,Single,2022,12,4,162.2,Not_Canceled,5,1,4,57,57
Booking00507,3,0,Meal Plan 1,0,Single,2022,1,27,148.7,Canceled,6,1,4,180,60
Booking00508,2,0,Meal Plan 1,0,Double,2022,7,26,110.95,Not_Canceled,6,1,1,94,90
Booking00509,2,0,Meal Plan 1,0,Double,2022,2,24,113.6,Not_Canceled,4,1,1,159,81
Booking00510,2,0,Meal Plan 1,0,Single,2021,2,15,80.0,Not_Canceled,4,1,4,213,51
Booking00511,1,0,Meal Plan 1,0,Double,2022,12,31,110.0,Not_Canceled,4,1,1,110,74
Booking00512,2,0,Not Selected,0,Double,2021,3,11,115.4,Not_Canceled,4,4,1,286,23
Booking00513,2,0,Meal Plan 1,0,Double,2022,1,27,180.0,Canceled,3,1,1,150,94
Booking00514,2,0,Meal Plan 1,0,Single,2022,1,4,124.1,Canceled,4,1,4,110,55
Booking00515,2,0,Meal Plan 2,0,Double,2022,8,12,124.0,Not_Canceled,2,2,1,230,96
Booking00516,2,0,Meal Plan 1,0,Double,2022,12,9,129.0,Not_Canceled,5,1,1,187,74
Booking00517,2,0,Meal Plan 1,0,Single,2022,8,16,113.78,Canceled,7,1,4,125,79
Booking00518,1,0,Meal Plan 1,0,Double,2021,1,20,115.0,Not_Canceled,3,1,1,211,48
Booking00519,1,0,Not Selected,0,Double,2022,1,21,160.0,Not_Canceled,2,4,1,169,120
Booking00520,2,0,Meal Plan 1,0,Double,2021,3,30,107.0,Not_Canceled,5,1,1,19,97
Booking00521,1,0,Meal Plan 1,0,Single,2022,7,11,105.85,Not_Canceled,4,1,4,82,77
Booking00522,2,0,Meal Plan 1,0,Single,2022,7,30,119.45,Not_Canceled,5,1,4,171,88
Booking00523,2,0,Meal Plan 1,0,Single,2022,9,10,140.28,Not_Canceled,5,1,4,9,64
Booking00524,1,0,Meal Plan 1,0,Double,2022,10,20,140.0,Not_Canceled,4,1,1,75,41
Booking00525,2,0,Meal Plan 1,0,Double,2022,8,9,97.77,Not_Canceled,3,1,1,233,34
Booking00526,1,0,Meal Plan 1,0,Double,2022,10,20,140.0,Not_Canceled,4,1,1,238,66
Booking00527,2,0,Not Selected,0,Double,2022,10,16,136.1,Not_Canceled,2,4,1,193,37
Booking00528,3,0,Meal Plan 2,0,Single,2022,11,29,209.0,Canceled,2,2,4,254,50
Booking00529,2,0,Meal Plan 1,0,Single,2022,10,1,172.67,Canceled,4,1,4,212,38
Booking00530,2,0,Meal Plan 1,0,Double,2022,6,10,86.31,Not_Canceled,6,1,1,205,31
Booking00531,1,0,Meal Plan 1,0,Double,2021,1,16,115.0,Not_Canceled,2,1,1,265,77
Booking00532,2,1,Meal Plan 1,0,Double,2022,3,14,142.0,Canceled,4,1,1,108,107
Booking00533,2,0,Meal Plan 1,0,Double,2021,3,23,78.0,Not_Canceled,4,1,1,122,53
Booking00534,2,0,Meal Plan 1,0,Double,2022,3,11,109.89,Not_Canceled,5,1,1,181,75
Booking00535,2,0,Meal Plan 1,0,Single,2022,10,27,176.0,Not_Canceled,3,1,4,257,42
Booking00536,2,0,Meal Plan 1,0,Single,2022,7,30,119.45,Not_Canceled,5,1,4,129,31
